CRASH_DATE,WEATHER_CONDITION,LIGHTING_CONDITION,ROADWAY_SURFACE_COND,ROAD_DEFECT,FIRST_CRASH_TYPE,CRASH_TYPE,LATITUDE,LONGITUDE,BEAT_OF_OCCURRENCE,ALIGNMENT,TRAFFICWAY_TYPE,LANE_CNT,POSTED_SPEED_LIMIT,TRAFFIC_CONTROL_DEVICE,DEVICE_CONDITION,INTERSECTION_RELATED_I,DAMAGE,NUM_UNITS,HIT_AND_RUN_I
2025-07-01T11:10:00.000,Clear,Daylight,Dry,No Unusual Condition,Vehicle/Pedestrian,Injury (Complaint of Pain),37.783723783087943,-122.41424157343889,Tenderloin,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE
2025-07-01T11:30:00.000,Clear,Daylight,Dry,No Unusual Condition,Sideswipe,Injury (Other Visible),37.772900861483251,-122.42420278029628,Hayes Valley,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE
2025-07-01T13:40:00.000,Clear,Daylight,Dry,No Unusual Condition,Sideswipe,Injury (Other Visible),37.788094151935233,-122.43536420071418,Pacific Heights,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE
2025-07-02T06:50:00.000,Clear,Daylight,Dry,No Unusual Condition,Vehicle/Pedestrian,Injury (Other Visible),37.727621076316829,-122.40358755685442,Portola,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE
2025-07-02T08:11:00.000,Clear,Daylight,Dry,No Unusual Condition,Other,Injury (Complaint of Pain),37.782315956086769,-122.47828830073301,Outer Richmond,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE
2025-07-02T08:40:00.000,Clear,Daylight,Dry,No Unusual Condition,Broadside,Injury (Complaint of Pain),37.770585662810400,-122.40321580705611,Mission Bay,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE
2025-07-02T09:20:00.000,Clear,Daylight,Dry,No Unusual Condition,Other,Injury (Complaint of Pain),37.779382428406635,-122.41837023904024,Tenderloin,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE
2025-07-02T09:21:00.000,Clear,Daylight,Dry,No Unusual Condition,Broadside,Injury (Complaint of Pain),37.759028145830740,-122.41250093037075,Mission,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE
2025-07-02T11:56:00.000,Clear,Daylight,Not Stated,No Unusual Condition,Vehicle/Pedestrian,Injury (Complaint of Pain),37.784494347292885,-122.41439729918237,Tenderloin,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE
2025-07-02T12:52:00.000,Clear,Daylight,Dry,No Unusual Condition,Rear End,Injury (Complaint of Pain),37.718514703698624,-122.39768270950302,Bayview Hunters Point,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE
2025-07-02T13:10:00.000,Clear,Daylight,Dry,No Unusual Condition,Sideswipe,Injury (Other Visible),37.774325287709864,-122.41710413594014,South of Market,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE
2025-07-02T15:05:00.000,Cloudy,Daylight,Dry,No Unusual Condition,Broadside,Injury (Complaint of Pain),37.761935878816821,-122.40718748799165,Mission,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE
2025-07-02T16:25:00.000,Clear,Daylight,Dry,No Unusual Condition,Broadside,Injury (Complaint of Pain),37.799210019768076,-122.39767399389966,Financial District/South Beach,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE
2025-07-02T17:39:00.000,Clear,Daylight,Dry,No Unusual Condition,Broadside,Injury (Complaint of Pain),37.787741165355150,-122.43529313218482,Pacific Heights,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE
2025-07-02T18:05:00.000,Cloudy,Daylight,Dry,No Unusual Condition,Rear End,Injury (Complaint of Pain),37.742197554018176,-122.42208378412259,Bernal Heights,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE
2025-07-02T23:02:00.000,Clear,Dark - Street Lights,Dry,No Unusual Condition,Broadside,Injury (Other Visible),37.764487829239407,-122.40741973752691,Mission,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE
2025-07-03T12:40:00.000,Clear,Daylight,Dry,No Unusual Condition,Rear End,Injury (Complaint of Pain),37.749221683587606,-122.40482942387942,Bernal Heights,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE
2025-07-03T15:08:00.000,Clear,Daylight,Dry,No Unusual Condition,Sideswipe,Injury (Complaint of Pain),37.777547669096300,-122.39228452287171,Mission Bay,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE
2025-07-03T18:50:00.000,Clear,Daylight,Dry,No Unusual Condition,Head-On,Injury (Severe),37.781235767178750,-122.41880845113819,Tenderloin,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE
2025-07-03T21:27:00.000,Clear,Dark - Street Lights,Dry,No Unusual Condition,Sideswipe,Injury (Complaint of Pain),37.727706729135363,-122.38807399378058,Bayview Hunters Point,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE
2025-07-04T12:30:00.000,Clear,Daylight,Dry,No Unusual Condition,Other,Injury (Severe),37.789185770705053,-122.42391790572947,Western Addition,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE
2025-07-04T18:35:00.000,Clear,Daylight,Dry,No Unusual Condition,Broadside,Injury (Other Visible),37.801364776114710,-122.40161213529190,Financial District/South Beach,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE
2025-07-04T18:39:00.000,Clear,Daylight,Dry,No Unusual Condition,Not Stated,Injury (Complaint of Pain),37.785150940352722,-122.43308339785845,Japantown,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE
2025-07-04T19:18:00.000,Clear,Daylight,Dry,No Unusual Condition,Sideswipe,Injury (Severe),37.794693777402465,-122.42330732148156,Russian Hill,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE
2025-07-04T20:03:00.000,Clear,Daylight,Dry,No Unusual Condition,Broadside,Injury (Complaint of Pain),37.805781916787581,-122.44223694662648,Marina,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE
2025-07-04T21:31:00.000,Clear,Dark - Street Lights,Dry,Loose Material on Roadway,Sideswipe,Injury (Complaint of Pain),37.756550398243945,-122.44695035582781,Twin Peaks,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE
2025-07-04T21:38:00.000,Clear,Dark - Street Lights,Dry,No Unusual Condition,Vehicle/Pedestrian,Injury (Complaint of Pain),37.735142800810358,-122.39130172793833,Bayview Hunters Point,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE
2025-07-04T22:13:00.000,Clear,Dark - Street Lights,Dry,No Unusual Condition,Broadside,Injury (Other Visible),37.758518687553405,-122.40679052194706,Mission,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE
2025-07-04T23:00:00.000,Clear,Dark - Street Lights,Dry,No Unusual Condition,Broadside,Injury (Other Visible),37.797616581410416,-122.42379296369792,Russian Hill,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE
2025-07-05T14:56:00.000,Clear,Daylight,Dry,No Unusual Condition,Broadside,Injury (Other Visible),37.784127464377711,-122.41094888771131,Tenderloin,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE
2025-07-05T14:57:00.000,Clear,Daylight,Dry,No Unusual Condition,Vehicle/Pedestrian,Injury (Complaint of Pain),37.783004078425755,-122.41241174652764,Tenderloin,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE
2025-07-05T15:48:00.000,Clear,Daylight,Dry,No Unusual Condition,Broadside,Injury (Complaint of Pain),37.764951024079053,-122.42132956700161,Mission,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE
2025-07-05T16:30:00.000,Clear,Daylight,Dry,No Unusual Condition,Broadside,Injury (Complaint of Pain),37.793935005382266,-122.42304880290979,Russian Hill,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE
2025-07-05T16:50:00.000,Clear,Daylight,Dry,No Unusual Condition,Vehicle/Pedestrian,Injury (Other Visible),37.777919295554312,-122.42984920052754,Western Addition,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE
2025-07-05T17:00:00.000,Clear,Daylight,Dry,No Unusual Condition,Not Stated,Injury (Severe),37.808337956365953,-122.41104164265249,North Beach,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE
2025-07-05T18:30:00.000,Clear,Daylight,Dry,No Unusual Condition,Rear End,Injury (Complaint of Pain),37.737406247057180,-122.42404014862306,Bernal Heights,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE
2025-07-05T18:35:00.000,Clear,Daylight,Dry,No Unusual Condition,Sideswipe,Injury (Complaint of Pain),37.745472432154507,-122.41996514602421,Bernal Heights,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE
2025-07-05T18:45:00.000,Clear,Daylight,Dry,No Unusual Condition,Rear End,Injury (Complaint of Pain),37.752835611771772,-122.38775628071082,Bayview Hunters Point,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE
2025-07-06T10:09:00.000,Clear,Daylight,Dry,No Unusual Condition,Vehicle/Pedestrian,Injury (Complaint of Pain),37.765892662490330,-122.40754692887218,Mission,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE
2025-07-06T13:00:00.000,Clear,Daylight,Dry,No Unusual Condition,Rear End,Injury (Complaint of Pain),37.776511702239731,-122.41746470882518,South of Market,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE
2025-07-06T14:50:00.000,Clear,Daylight,Dry,No Unusual Condition,Sideswipe,Injury (Complaint of Pain),37.777108852597365,-122.42119032423632,Hayes Valley,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE
2025-07-06T16:51:00.000,Clear,Daylight,Dry,No Unusual Condition,Vehicle/Pedestrian,Injury (Other Visible),37.797420185755250,-122.41026352523868,Chinatown,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE
2025-07-06T23:00:00.000,Clear,Dark - Street Lights,Dry,No Unusual Condition,Head-On,Injury (Complaint of Pain),37.736061171974150,-122.42446626268146,Bernal Heights,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE
2025-07-07T13:27:00.000,Clear,Daylight,Dry,No Unusual Condition,Broadside,Injury (Other Visible),37.787219239249154,-122.41684324152888,Tenderloin,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE
2025-07-07T14:00:00.000,Clear,Daylight,Dry,No Unusual Condition,Sideswipe,Injury (Complaint of Pain),37.782794446229500,-122.41405376445911,Tenderloin,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE
2025-07-07T15:00:00.000,Clear,Daylight,Dry,No Unusual Condition,Vehicle/Pedestrian,Injury (Complaint of Pain),37.786615346726100,-122.40639887766498,Financial District/South Beach,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE
2025-07-07T16:19:00.000,Cloudy,Daylight,Dry,No Unusual Condition,Hit Object,Injury (Other Visible),37.762947227532024,-122.41023597285960,Mission,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE
2025-07-07T17:38:00.000,Clear,Daylight,Dry,No Unusual Condition,Broadside,Injury (Complaint of Pain),37.776457923971165,-122.39889519506107,South of Market,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE
2025-07-07T17:38:00.000,Clear,Daylight,Dry,No Unusual Condition,Broadside,Injury (Complaint of Pain),37.776457923971165,-122.39889519506107,South of Market,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE
2025-07-07T23:39:00.000,Clear,Dark - Street Lights,Dry,No Unusual Condition,Broadside,Injury (Other Visible),37.787280027152400,-122.42001957327896,Nob Hill,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE
2025-07-08T07:08:00.000,Clear,Daylight,Dry,No Unusual Condition,Broadside,Injury (Complaint of Pain),37.750753045874930,-122.40021735639593,Potrero Hill,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE
2025-07-08T11:55:00.000,Clear,Daylight,Dry,No Unusual Condition,Vehicle/Pedestrian,Injury (Complaint of Pain),37.796909057295600,-122.40528839737874,Chinatown,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE
2025-07-08T15:06:00.000,Clear,Daylight,Dry,No Unusual Condition,Sideswipe,Injury (Complaint of Pain),37.797627562498676,-122.40861884649740,Chinatown,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE
2025-07-08T17:20:00.000,Clear,Daylight,Dry,No Unusual Condition,Sideswipe,Injury (Other Visible),37.781960766353322,-122.42063825020166,Western Addition,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE
2025-07-08T18:20:00.000,Clear,Daylight,Dry,No Unusual Condition,Other,Injury (Complaint of Pain),37.778635220312893,-122.39709252680822,South of Market,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE
2025-07-08T22:02:00.000,Clear,Daylight,Dry,No Unusual Condition,Rear End,Injury (Other Visible),37.779591244730284,-122.43195728484937,Western Addition,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE
2025-07-09T11:49:00.000,Clear,Daylight,Dry,No Unusual Condition,Broadside,Injury (Complaint of Pain),37.786681230374960,-122.45127926358870,Presidio Heights,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE
2025-07-09T14:39:00.000,Clear,Daylight,Dry,No Unusual Condition,Broadside,Injury (Other Visible),37.761742812323185,-122.41039393866974,Mission,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE
2025-07-09T18:20:00.000,Clear,Daylight,Dry,No Unusual Condition,Broadside,Injury (Complaint of Pain),37.772863654920052,-122.47776694666517,Golden Gate Park,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE
2025-07-09T20:09:00.000,Clear,Dusk - Dawn,Dry,No Unusual Condition,Broadside,Injury (Other Visible),37.729264755367467,-122.39262306152266,Bayview Hunters Point,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE
2025-07-09T21:10:00.000,Clear,Dark - Street Lights,Dry,No Unusual Condition,Vehicle/Pedestrian,Injury (Complaint of Pain),37.769731589410064,-122.42463286327882,Mission,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE
2025-07-10T07:50:00.000,Clear,Daylight,Dry,No Unusual Condition,Other,Injury (Other Visible),37.760443663032092,-122.39142553315190,Potrero Hill,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE
2025-07-10T09:15:00.000,Clear,Daylight,Dry,No Unusual Condition,Head-On,Injury (Other Visible),37.733825470601118,-122.43577097334925,West of Twin Peaks,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE
2025-07-10T09:32:00.000,Clear,Daylight,Dry,No Unusual Condition,Broadside,Injury (Complaint of Pain),37.779438637094493,-122.44039675416468,Western Addition,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE
2025-07-10T13:45:00.000,Clear,Daylight,Dry,No Unusual Condition,Broadside,Injury (Other Visible),37.738712584635493,-122.40425798483210,Bayview Hunters Point,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE
2025-07-10T18:40:00.000,Clear,Daylight,Dry,No Unusual Condition,Broadside,Injury (Complaint of Pain),37.735977981453928,-122.40778157364126,Portola,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE
2025-07-10T20:35:00.000,Clear,Dark - Street Lights,Dry,No Unusual Condition,Broadside,Injury (Complaint of Pain),37.776660986592738,-122.41215795359528,South of Market,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE
2025-07-11T08:22:00.000,Clear,Daylight,Dry,No Unusual Condition,Vehicle/Pedestrian,Injury (Severe),37.786335250884946,-122.43130580156777,Japantown,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE
2025-07-11T09:22:00.000,Clear,Daylight,Dry,No Unusual Condition,Rear End,Injury (Complaint of Pain),37.778251017077217,-122.41988323057839,Hayes Valley,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE
2025-07-11T14:32:00.000,Clear,Daylight,Dry,No Unusual Condition,Broadside,Injury (Complaint of Pain),37.764487829239407,-122.40741973752691,Mission,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE
2025-07-11T20:26:00.000,Clear,Dark - Street Lights,Dry,No Unusual Condition,Broadside,Injury (Other Visible),37.775949862150853,-122.42278763301231,Hayes Valley,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE
2025-07-12T00:28:00.000,Clear,Dark - Street Lights,Dry,No Unusual Condition,Rear End,Injury (Complaint of Pain),37.717876718298605,-122.44218959658959,Outer Mission,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE
