Community Area,Year,Month,ARSON,ASSAULT,BATTERY,BURGLARY,CONCEALED CARRY LICENSE VIOLATION,CRIMINAL DAMAGE,CRIMINAL SEXUAL ASSAULT,CRIMINAL TRESPASS,DECEPTIVE PRACTICE,GAMBLING,HOMICIDE,HUMAN TRAFFICKING,INTERFERENCE WITH PUBLIC OFFICER,INTIMIDATION,KIDNAPPING,LIQUOR LAW VIOLATION,MOTOR VEHICLE THEFT,NARCOTICS,NON-CRIMINAL,OBSCENITY,OFFENSE INVOLVING CHILDREN,OTHER NARCOTIC VIOLATION,OTHER OFFENSE,PROSTITUTION,PUBLIC INDECENCY,PUBLIC PEACE VIOLATION,ROBBERY,SEX OFFENSE,STALKING,THEFT,WEAPONS VIOLATION
45,2024,8,0.0,11.0,12.0,5.0,0.0,8.0,1.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,0.0,0.0,2.0,0.0,6.0,0.0,0.0,1.0,1.0,0.0,1.0,17.0,4.0
45,2024,9,1.0,9.0,11.0,2.0,0.0,6.0,2.0,0.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,7.0,0.0,0.0,20.0,3.0
45,2024,10,0.0,17.0,24.0,9.0,0.0,8.0,1.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,2.0,0.0,28.0,1.0
45,2024,11,0.0,13.0,17.0,2.0,0.0,13.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,4.0,1.0,0.0,13.0,2.0
45,2024,12,0.0,8.0,14.0,6.0,1.0,11.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,3.0,0.0,1.0,18.0,3.0
45,2025,1,1.0,6.0,14.0,6.0,0.0,19.0,1.0,0.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,2.0,0.0,11.0,1.0
45,2025,2,0.0,11.0,14.0,3.0,0.0,9.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,1.0,0.0,11.0,0.0,0.0,1.0,7.0,0.0,1.0,9.0,0.0
45,2025,3,0.0,12.0,11.0,2.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0,2.0
45,2025,4,0.0,4.0,8.0,1.0,0.0,5.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0
45,2025,5,0.0,11.0,21.0,2.0,0.0,15.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,16.0,1.0
45,2025,6,0.0,15.0,27.0,12.0,0.0,31.0,0.0,3.0,14.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,18.0,7.0
45,2025,7,0.0,14.0,14.0,3.0,0.0,20.0,0.0,2.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,1.0,1.0,0.0,20.0,0.0
45,2025,8,0.0,7.0,15.0,3.0,1.0,7.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,10.0,2.0
45,2025,9,0.0,7.0,15.0,4.0,0.0,5.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,8.0,0.0,0.0,0.0,2.0,0.0,0.0,12.0,3.0
45,2025,10,4.0,7.0,28.0,8.0,0.0,14.0,4.0,0.0,8.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,2.0,0.0,16.0,1.0
45,2025,11,0.0,5.0,17.0,8.0,0.0,13.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,24.0,1.0
45,2025,12,0.0,7.0,21.0,8.0,0.0,13.0,0.0,2.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,10.0,2.0
45,2026,1,0.0,8.0,14.0,0.0,0.0,12.0,0.0,2.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,12.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,7.0,0.0,0.0,12.0,3.0
45,2026,2,0.0,8.0,15.0,4.0,0.0,10.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,3.0,0.0,12.0,0.0,0.0,0.0,3.0,0.0,0.0,11.0,2.0
45,2026,3,0.0,19.0,22.0,0.0,0.0,19.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,3.0,0.0,1.0,21.0,3.0
45,2026,4,0.0,2.0,1.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0
46,2024,1,2.0,42.0,61.0,7.0,0.0,40.0,2.0,4.0,12.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,28.0,2.0,0.0,0.0,2.0,0.0,32.0,0.0,0.0,0.0,2.0,0.0,0.0,62.0,16.0
46,2024,2,1.0,36.0,60.0,7.0,0.0,31.0,1.0,3.0,16.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,31.0,5.0,0.0,0.0,5.0,0.0,20.0,0.0,0.0,1.0,8.0,0.0,0.0,42.0,13.0
46,2024,3,1.0,36.0,70.0,6.0,0.0,35.0,3.0,5.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,29.0,2.0,0.0,0.0,2.0,0.0,25.0,0.0,0.0,1.0,15.0,2.0,0.0,57.0,26.0
46,2024,4,0.0,33.0,82.0,10.0,0.0,48.0,4.0,4.0,9.0,1.0,4.0,0.0,1.0,0.0,0.0,1.0,24.0,0.0,0.0,0.0,3.0,0.0,16.0,0.0,0.0,0.0,13.0,3.0,1.0,63.0,22.0
46,2024,5,0.0,41.0,81.0,12.0,0.0,46.0,4.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,31.0,3.0,0.0,0.0,4.0,0.0,20.0,0.0,0.0,0.0,16.0,3.0,0.0,54.0,17.0
46,2024,6,3.0,34.0,76.0,12.0,0.0,48.0,3.0,5.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,32.0,1.0,0.0,0.0,2.0,0.0,22.0,0.0,0.0,0.0,11.0,0.0,1.0,53.0,12.0
46,2024,7,1.0,54.0,68.0,22.0,0.0,43.0,1.0,2.0,10.0,0.0,2.0,0.0,3.0,0.0,1.0,1.0,27.0,2.0,0.0,0.0,4.0,0.0,20.0,0.0,0.0,1.0,13.0,0.0,0.0,70.0,20.0
46,2024,8,2.0,48.0,78.0,18.0,0.0,45.0,2.0,3.0,5.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,31.0,0.0,0.0,0.0,2.0,0.0,24.0,0.0,0.0,0.0,18.0,1.0,0.0,59.0,21.0
46,2024,9,0.0,52.0,65.0,9.0,0.0,42.0,1.0,7.0,17.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,24.0,3.0,0.0,0.0,2.0,0.0,25.0,0.0,0.0,0.0,14.0,2.0,1.0,46.0,15.0
46,2024,10,0.0,46.0,71.0,9.0,0.0,45.0,1.0,7.0,10.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,27.0,5.0,0.0,0.0,4.0,0.0,28.0,0.0,0.0,0.0,9.0,4.0,0.0,59.0,5.0
46,2024,11,1.0,36.0,53.0,11.0,0.0,46.0,1.0,2.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,5.0,0.0,0.0,1.0,0.0,42.0,0.0,0.0,0.0,8.0,2.0,1.0,39.0,12.0
46,2024,12,1.0,30.0,58.0,10.0,0.0,36.0,1.0,3.0,25.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,17.0,4.0,0.0,0.0,3.0,0.0,24.0,0.0,0.0,0.0,14.0,1.0,0.0,37.0,7.0
46,2025,1,4.0,31.0,55.0,11.0,0.0,38.0,1.0,2.0,10.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,27.0,6.0,0.0,1.0,3.0,0.0,19.0,0.0,0.0,0.0,8.0,1.0,1.0,32.0,9.0
46,2025,2,0.0,23.0,50.0,13.0,1.0,35.0,0.0,4.0,15.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,24.0,2.0,0.0,0.0,2.0,1.0,23.0,0.0,0.0,1.0,8.0,0.0,0.0,34.0,4.0
46,2025,3,0.0,31.0,62.0,5.0,0.0,25.0,2.0,5.0,9.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,31.0,4.0,0.0,0.0,2.0,0.0,35.0,0.0,0.0,1.0,7.0,1.0,0.0,28.0,7.0
46,2025,4,0.0,12.0,16.0,2.0,0.0,23.0,1.0,1.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,19.0,2.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,6.0,0.0,0.0,16.0,5.0
46,2025,5,1.0,39.0,76.0,15.0,0.0,42.0,2.0,2.0,15.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,37.0,7.0,0.0,0.0,3.0,0.0,32.0,0.0,0.0,1.0,8.0,2.0,0.0,55.0,6.0
46,2025,6,6.0,91.0,110.0,38.0,0.0,86.0,4.0,10.0,17.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,86.0,9.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,1.0,23.0,0.0,0.0,55.0,19.0
46,2025,7,0.0,34.0,75.0,13.0,1.0,71.0,1.0,4.0,28.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,48.0,3.0,0.0,0.0,1.0,0.0,29.0,0.0,0.0,0.0,6.0,3.0,1.0,50.0,19.0
46,2025,8,0.0,26.0,57.0,20.0,0.0,77.0,2.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,24.0,1.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,10.0,2.0,0.0,47.0,8.0
46,2025,9,0.0,22.0,61.0,14.0,0.0,45.0,0.0,3.0,11.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,21.0,3.0,0.0,0.0,1.0,0.0,27.0,0.0,0.0,0.0,6.0,1.0,0.0,35.0,12.0
46,2025,10,0.0,42.0,78.0,15.0,0.0,53.0,1.0,7.0,18.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,32.0,8.0,0.0,0.0,2.0,0.0,45.0,0.0,0.0,0.0,5.0,2.0,0.0,37.0,17.0
46,2025,11,2.0,30.0,67.0,13.0,0.0,49.0,0.0,12.0,10.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,10.0,3.0,0.0,0.0,4.0,0.0,12.0,0.0,0.0,0.0,10.0,0.0,0.0,42.0,11.0
46,2025,12,1.0,27.0,52.0,8.0,0.0,32.0,5.0,7.0,13.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,29.0,5.0,0.0,0.0,3.0,0.0,12.0,0.0,0.0,1.0,10.0,2.0,0.0,30.0,9.0
46,2026,1,2.0,25.0,52.0,10.0,0.0,42.0,1.0,8.0,17.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,24.0,8.0,0.0,0.0,1.0,0.0,19.0,0.0,0.0,1.0,10.0,1.0,0.0,32.0,11.0
46,2026,2,0.0,49.0,80.0,10.0,0.0,47.0,2.0,11.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,10.0,0.0,0.0,1.0,0.0,27.0,0.0,0.0,1.0,6.0,1.0,0.0,34.0,7.0
46,2026,3,1.0,37.0,87.0,9.0,0.0,40.0,3.0,7.0,6.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,38.0,7.0,0.0,0.0,8.0,0.0,39.0,0.0,0.0,0.0,13.0,1.0,0.0,42.0,3.0
46,2026,4,0.0,2.0,9.0,2.0,0.0,3.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0
47,2024,1,0.0,2.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,1.0
47,2024,2,1.0,2.0,3.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0
47,2024,3,1.0,4.0,8.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
47,2024,4,0.0,4.0,3.0,1.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0
47,2024,5,0.0,5.0,4.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
47,2024,6,1.0,0.0,5.0,2.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0
47,2024,7,0.0,1.0,8.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,6.0,1.0
47,2024,8,0.0,3.0,6.0,0.0,0.0,4.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
47,2024,9,0.0,3.0,1.0,2.0,0.0,6.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,3.0,0.0,0.0,3.0,0.0
47,2024,10,0.0,4.0,2.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,5.0,1.0
47,2024,11,0.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0
47,2024,12,0.0,3.0,5.0,2.0,0.0,2.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
47,2025,1,0.0,0.0,7.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0
47,2025,2,0.0,3.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
47,2025,3,0.0,2.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
47,2025,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,1.0
47,2025,5,0.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,1.0
47,2025,6,0.0,3.0,9.0,3.0,0.0,5.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,10.0,2.0
47,2025,7,0.0,3.0,7.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,9.0,0.0
47,2025,8,0.0,6.0,6.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
47,2025,9,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
47,2025,10,0.0,2.0,8.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
47,2025,11,0.0,1.0,4.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0
47,2025,12,0.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0
47,2026,1,0.0,1.0,3.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
47,2026,2,0.0,1.0,5.0,2.0,0.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0
47,2026,3,0.0,0.0,3.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
47,2026,4,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,2024,1,0.0,12.0,21.0,2.0,0.0,14.0,4.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,2.0,0.0,9.0,0.0,0.0,0.0,2.0,1.0,0.0,22.0,10.0
48,2024,2,0.0,16.0,13.0,4.0,0.0,15.0,2.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,4.0,1.0,0.0,26.0,11.0
48,2024,3,1.0,6.0,19.0,4.0,0.0,14.0,1.0,4.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,4.0,0.0,1.0,17.0,5.0
48,2024,4,0.0,8.0,21.0,4.0,0.0,10.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,7.0
48,2024,5,0.0,11.0,20.0,2.0,0.0,12.0,2.0,0.0,10.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,6.0,0.0,0.0,27.0,7.0
48,2024,6,0.0,12.0,12.0,7.0,0.0,15.0,2.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,2.0,0.0,0.0,19.0,2.0
48,2024,7,0.0,11.0,20.0,6.0,0.0,10.0,0.0,2.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,11.0,1.0,0.0,23.0,6.0
48,2024,8,1.0,16.0,15.0,8.0,0.0,6.0,2.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,3.0,0.0,7.0,0.0,0.0,0.0,3.0,0.0,0.0,13.0,2.0
48,2024,9,0.0,11.0,18.0,0.0,0.0,20.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,2.0,1.0,0.0,14.0,3.0
48,2024,10,1.0,9.0,15.0,10.0,0.0,15.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,1.0,0.0,10.0,0.0,0.0,0.0,4.0,0.0,0.0,19.0,1.0
48,2024,11,1.0,10.0,22.0,5.0,0.0,17.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,1.0,0.0,0.0,2.0,0.0,8.0,0.0,0.0,0.0,5.0,1.0,0.0,16.0,0.0
48,2024,12,0.0,10.0,13.0,5.0,0.0,8.0,2.0,2.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,2.0,0.0,0.0,24.0,2.0
48,2025,1,0.0,8.0,19.0,0.0,0.0,12.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,2.0,2.0,2.0,21.0,2.0
48,2025,2,0.0,8.0,22.0,0.0,0.0,24.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0,2.0,1.0,18.0,1.0
48,2025,3,0.0,8.0,11.0,3.0,1.0,18.0,4.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,15.0,3.0
48,2025,4,1.0,5.0,1.0,4.0,0.0,11.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,2.0,1.0,0.0,10.0,1.0
48,2025,5,0.0,15.0,19.0,5.0,0.0,15.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,0.0,4.0,0.0,7.0,0.0,0.0,0.0,4.0,0.0,0.0,18.0,4.0
48,2025,6,0.0,30.0,33.0,11.0,0.0,42.0,2.0,2.0,8.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,17.0,2.0,0.0,0.0,2.0,0.0,14.0,0.0,0.0,0.0,5.0,4.0,0.0,27.0,8.0
48,2025,7,0.0,10.0,21.0,11.0,0.0,16.0,4.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,2.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,4.0,0.0,0.0,34.0,5.0
48,2025,8,1.0,11.0,14.0,4.0,0.0,29.0,1.0,3.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,21.0,2.0
48,2025,9,0.0,13.0,18.0,2.0,0.0,7.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,2.0
48,2025,10,1.0,6.0,23.0,8.0,0.0,16.0,2.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,2.0,0.0,0.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,5.0
48,2025,11,0.0,12.0,14.0,5.0,0.0,12.0,2.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,3.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,2.0,0.0,1.0,15.0,2.0
48,2025,12,0.0,7.0,15.0,3.0,0.0,10.0,1.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0,2.0,1.0,0.0,20.0,2.0
48,2026,1,0.0,12.0,16.0,5.0,0.0,13.0,0.0,2.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,17.0,1.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,4.0,2.0,0.0,9.0,3.0
48,2026,2,2.0,9.0,12.0,1.0,0.0,4.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11.0,0.0,0.0,2.0,0.0,0.0,11.0,0.0,0.0,0.0,2.0,3.0,0.0,17.0,6.0
