Community Area,Year,Month,AGGRAVATED ASSAULT FIREARM,AGGRAVATED ASSAULT NO FIREARM,ALL OTHER OFFENSES,ARSON,BURGLARY NON-RESIDENTIAL,BURGLARY RESIDENTIAL,DISORDERLY CONDUCT,DRIVING UNDER THE INFLUENCE,EMBEZZLEMENT,FORGERY AND COUNTERFEITING,FRAUD,GAMBLING VIOLATIONS,HOMICIDE - CRIMINAL,HOMICIDE - JUSTIFIABLE,LIQUOR LAW VIOLATIONS,MOTOR VEHICLE THEFT,NARCOTIC / DRUG LAW VIOLATIONS,OFFENSES AGAINST FAMILY AND CHILDREN,OTHER ASSAULTS,OTHER SEX OFFENSES (NOT COMMERCIALIZED),PROSTITUTION AND COMMERCIALIZED VICE,PUBLIC DRUNKENNESS,RAPE,RECEIVING STOLEN PROPERTY,ROBBERY FIREARM,ROBBERY NO FIREARM,THEFT FROM VEHICLE,THEFTS,VAGRANCY/LOITERING,VANDALISM/CRIMINAL MISCHIEF,WEAPON VIOLATIONS
26,2025,11,3.0,18.0,44.0,2.0,5.0,16.0,3.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,72.0,10.0,1.0,86.0,0.0,0.0,1.0,2.0,5.0,5.0,9.0,80.0,124.0,1.0,44.0,2.0
26,2025,12,6.0,26.0,38.0,1.0,11.0,11.0,1.0,1.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,92.0,8.0,0.0,91.0,1.0,0.0,0.0,1.0,7.0,7.0,10.0,60.0,110.0,0.0,58.0,3.0
26,2026,1,5.0,15.0,25.0,2.0,3.0,12.0,4.0,1.0,1.0,0.0,16.0,0.0,0.0,0.0,0.0,54.0,4.0,0.0,79.0,2.0,2.0,0.0,3.0,2.0,4.0,5.0,41.0,98.0,0.0,43.0,7.0
26,2026,2,3.0,10.0,33.0,1.0,8.0,9.0,0.0,0.0,1.0,0.0,18.0,0.0,0.0,0.0,1.0,65.0,6.0,0.0,73.0,1.0,0.0,0.0,2.0,1.0,1.0,3.0,40.0,82.0,0.0,30.0,11.0
26,2026,3,9.0,13.0,45.0,2.0,6.0,10.0,6.0,4.0,0.0,0.0,17.0,0.0,1.0,0.0,0.0,67.0,5.0,1.0,104.0,9.0,6.0,5.0,3.0,4.0,4.0,6.0,54.0,110.0,3.0,63.0,5.0
26,2026,4,5.0,18.0,41.0,3.0,5.0,7.0,3.0,4.0,0.0,0.0,23.0,0.0,2.0,0.0,0.0,74.0,3.0,0.0,97.0,1.0,8.0,1.0,2.0,4.0,5.0,8.0,48.0,103.0,11.0,49.0,10.0
35,2024,1,16.0,29.0,53.0,4.0,3.0,16.0,0.0,0.0,1.0,1.0,38.0,0.0,5.0,0.0,0.0,70.0,3.0,1.0,127.0,5.0,0.0,0.0,2.0,1.0,18.0,15.0,33.0,108.0,1.0,69.0,16.0
35,2024,2,22.0,21.0,39.0,3.0,1.0,14.0,0.0,2.0,0.0,1.0,51.0,0.0,3.0,0.0,0.0,79.0,1.0,1.0,136.0,3.0,0.0,0.0,1.0,5.0,7.0,11.0,25.0,76.0,0.0,72.0,14.0
35,2024,3,21.0,25.0,53.0,1.0,3.0,9.0,1.0,1.0,1.0,1.0,50.0,0.0,2.0,0.0,0.0,74.0,5.0,1.0,118.0,1.0,0.0,0.0,6.0,6.0,6.0,7.0,23.0,110.0,0.0,75.0,19.0
35,2024,4,10.0,31.0,83.0,7.0,1.0,10.0,0.0,2.0,0.0,1.0,39.0,7.0,2.0,0.0,2.0,76.0,8.0,2.0,147.0,3.0,0.0,0.0,4.0,5.0,5.0,9.0,36.0,118.0,0.0,57.0,13.0
35,2024,5,16.0,27.0,72.0,5.0,2.0,19.0,0.0,3.0,2.0,2.0,37.0,8.0,1.0,0.0,1.0,96.0,8.0,0.0,169.0,3.0,0.0,0.0,2.0,4.0,7.0,17.0,27.0,131.0,0.0,66.0,12.0
35,2024,6,18.0,24.0,89.0,8.0,4.0,12.0,0.0,2.0,1.0,2.0,54.0,2.0,0.0,0.0,0.0,75.0,14.0,1.0,144.0,10.0,0.0,0.0,1.0,4.0,16.0,14.0,26.0,94.0,0.0,87.0,8.0
35,2024,7,20.0,42.0,87.0,3.0,1.0,9.0,1.0,6.0,0.0,0.0,51.0,1.0,1.0,0.0,0.0,117.0,14.0,0.0,137.0,4.0,0.0,0.0,9.0,11.0,14.0,14.0,47.0,124.0,0.0,82.0,19.0
35,2024,8,15.0,40.0,70.0,6.0,5.0,15.0,3.0,6.0,0.0,3.0,56.0,0.0,5.0,0.0,1.0,95.0,9.0,4.0,133.0,9.0,0.0,0.0,5.0,6.0,13.0,18.0,37.0,91.0,0.0,90.0,23.0
35,2024,9,18.0,42.0,73.0,10.0,3.0,13.0,2.0,6.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,80.0,16.0,1.0,160.0,7.0,0.0,0.0,3.0,7.0,13.0,17.0,43.0,109.0,0.0,93.0,20.0
35,2024,10,9.0,25.0,70.0,6.0,1.0,17.0,0.0,9.0,1.0,1.0,32.0,3.0,2.0,0.0,0.0,92.0,8.0,0.0,154.0,4.0,0.0,0.0,1.0,7.0,12.0,8.0,37.0,136.0,0.0,57.0,18.0
35,2024,11,21.0,30.0,69.0,5.0,2.0,13.0,1.0,7.0,1.0,1.0,43.0,3.0,1.0,0.0,0.0,82.0,10.0,1.0,156.0,6.0,0.0,0.0,4.0,12.0,9.0,13.0,36.0,100.0,0.0,68.0,19.0
35,2024,12,16.0,28.0,60.0,8.0,1.0,16.0,0.0,1.0,0.0,0.0,32.0,2.0,1.0,0.0,1.0,92.0,4.0,2.0,129.0,5.0,0.0,0.0,0.0,7.0,11.0,11.0,28.0,89.0,0.0,61.0,20.0
35,2025,1,15.0,18.0,63.0,2.0,3.0,15.0,5.0,3.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,69.0,9.0,0.0,112.0,2.0,0.0,0.0,7.0,4.0,12.0,11.0,14.0,102.0,0.0,66.0,19.0
35,2025,2,10.0,28.0,53.0,0.0,5.0,9.0,2.0,10.0,0.0,0.0,46.0,0.0,1.0,0.0,0.0,56.0,8.0,0.0,90.0,2.0,0.0,0.0,1.0,2.0,9.0,10.0,20.0,85.0,0.0,53.0,11.0
35,2025,3,13.0,15.0,73.0,3.0,6.0,15.0,0.0,4.0,1.0,1.0,44.0,0.0,2.0,0.0,0.0,68.0,11.0,0.0,100.0,4.0,0.0,0.0,4.0,10.0,5.0,9.0,26.0,78.0,0.0,42.0,16.0
35,2025,4,8.0,33.0,74.0,3.0,3.0,8.0,0.0,6.0,2.0,0.0,50.0,0.0,0.0,0.0,0.0,53.0,10.0,0.0,153.0,4.0,0.0,0.0,3.0,3.0,6.0,8.0,46.0,108.0,0.0,57.0,13.0
35,2025,5,14.0,30.0,71.0,2.0,4.0,20.0,1.0,1.0,1.0,0.0,43.0,0.0,2.0,0.0,0.0,77.0,13.0,1.0,144.0,2.0,0.0,1.0,3.0,4.0,8.0,13.0,40.0,106.0,0.0,61.0,17.0
35,2025,6,13.0,34.0,61.0,0.0,1.0,9.0,0.0,2.0,0.0,0.0,64.0,3.0,1.0,0.0,0.0,94.0,12.0,2.0,147.0,6.0,0.0,0.0,6.0,6.0,10.0,14.0,43.0,93.0,1.0,79.0,13.0
35,2025,7,17.0,52.0,73.0,5.0,5.0,19.0,1.0,5.0,0.0,3.0,53.0,0.0,0.0,0.0,1.0,102.0,28.0,0.0,147.0,3.0,0.0,0.0,4.0,6.0,14.0,16.0,54.0,105.0,0.0,60.0,9.0
35,2025,8,10.0,40.0,72.0,4.0,0.0,16.0,1.0,3.0,0.0,0.0,49.0,0.0,4.0,0.0,0.0,87.0,25.0,3.0,156.0,3.0,0.0,0.0,5.0,9.0,10.0,13.0,40.0,97.0,2.0,85.0,16.0
35,2025,9,20.0,34.0,81.0,3.0,2.0,10.0,0.0,4.0,1.0,0.0,28.0,0.0,0.0,0.0,1.0,99.0,32.0,1.0,171.0,1.0,0.0,0.0,3.0,9.0,12.0,13.0,53.0,104.0,0.0,91.0,13.0
35,2025,10,14.0,38.0,57.0,4.0,2.0,13.0,0.0,1.0,1.0,0.0,41.0,0.0,2.0,0.0,0.0,92.0,22.0,0.0,136.0,3.0,0.0,0.0,2.0,12.0,7.0,10.0,55.0,104.0,0.0,72.0,13.0
35,2025,11,18.0,39.0,48.0,2.0,1.0,19.0,7.0,2.0,0.0,0.0,36.0,0.0,3.0,0.0,1.0,96.0,28.0,0.0,136.0,0.0,0.0,0.0,5.0,6.0,11.0,12.0,17.0,84.0,0.0,72.0,13.0
35,2025,12,3.0,36.0,45.0,2.0,1.0,14.0,3.0,4.0,0.0,0.0,34.0,0.0,3.0,0.0,0.0,48.0,31.0,0.0,137.0,3.0,0.0,0.0,7.0,8.0,5.0,11.0,16.0,97.0,1.0,47.0,13.0
35,2026,1,8.0,27.0,52.0,4.0,2.0,7.0,1.0,3.0,1.0,0.0,26.0,0.0,0.0,0.0,0.0,70.0,23.0,0.0,117.0,4.0,0.0,0.0,5.0,8.0,6.0,9.0,26.0,104.0,2.0,54.0,17.0
35,2026,2,7.0,26.0,42.0,0.0,1.0,11.0,2.0,6.0,2.0,2.0,28.0,0.0,0.0,0.0,0.0,49.0,16.0,0.0,135.0,1.0,0.0,0.0,2.0,4.0,7.0,8.0,21.0,68.0,0.0,45.0,6.0
35,2026,3,5.0,28.0,76.0,1.0,0.0,9.0,3.0,3.0,0.0,1.0,32.0,0.0,0.0,0.0,0.0,73.0,27.0,0.0,117.0,2.0,0.0,0.0,4.0,5.0,6.0,13.0,30.0,93.0,0.0,65.0,11.0
35,2026,4,15.0,26.0,61.0,2.0,4.0,10.0,8.0,2.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,73.0,30.0,0.0,134.0,3.0,0.0,0.0,5.0,7.0,8.0,13.0,28.0,98.0,0.0,70.0,14.0
39,2024,1,18.0,21.0,66.0,3.0,3.0,12.0,1.0,3.0,2.0,0.0,30.0,0.0,0.0,0.0,0.0,62.0,7.0,1.0,99.0,3.0,0.0,0.0,3.0,5.0,4.0,5.0,32.0,161.0,0.0,60.0,24.0
39,2024,2,24.0,28.0,88.0,4.0,6.0,12.0,0.0,2.0,1.0,2.0,12.0,0.0,4.0,0.0,0.0,46.0,10.0,0.0,129.0,2.0,0.0,0.0,2.0,10.0,5.0,10.0,36.0,129.0,0.0,52.0,15.0
39,2024,3,8.0,29.0,106.0,1.0,3.0,12.0,0.0,3.0,1.0,1.0,34.0,0.0,1.0,0.0,1.0,45.0,6.0,1.0,116.0,4.0,0.0,0.0,5.0,6.0,7.0,7.0,37.0,186.0,0.0,60.0,22.0
39,2024,4,15.0,26.0,80.0,2.0,9.0,19.0,0.0,5.0,1.0,1.0,35.0,0.0,0.0,0.0,0.0,52.0,4.0,1.0,122.0,4.0,0.0,0.0,4.0,5.0,9.0,14.0,45.0,140.0,0.0,63.0,18.0
39,2024,5,29.0,29.0,98.0,1.0,5.0,13.0,2.0,3.0,0.0,0.0,39.0,0.0,1.0,0.0,1.0,59.0,5.0,0.0,131.0,7.0,0.0,0.0,5.0,7.0,10.0,12.0,34.0,145.0,0.0,69.0,32.0
39,2024,6,20.0,44.0,117.0,3.0,8.0,33.0,0.0,2.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,58.0,5.0,1.0,150.0,3.0,0.0,0.0,0.0,3.0,8.0,9.0,46.0,128.0,0.0,83.0,21.0
39,2024,7,21.0,38.0,105.0,4.0,8.0,22.0,0.0,3.0,1.0,0.0,39.0,0.0,0.0,0.0,0.0,74.0,2.0,1.0,160.0,1.0,2.0,0.0,3.0,5.0,11.0,12.0,62.0,146.0,0.0,80.0,31.0
39,2024,8,16.0,40.0,95.0,6.0,10.0,22.0,0.0,2.0,2.0,1.0,37.0,0.0,0.0,0.0,3.0,75.0,2.0,0.0,124.0,1.0,0.0,0.0,2.0,9.0,11.0,10.0,50.0,146.0,1.0,79.0,22.0
39,2024,9,18.0,29.0,126.0,3.0,10.0,19.0,3.0,3.0,0.0,0.0,47.0,0.0,1.0,0.0,0.0,58.0,5.0,0.0,137.0,5.0,0.0,0.0,4.0,5.0,5.0,21.0,46.0,147.0,0.0,76.0,24.0
39,2024,10,12.0,27.0,92.0,1.0,7.0,28.0,0.0,0.0,0.0,2.0,34.0,0.0,2.0,0.0,0.0,61.0,3.0,1.0,141.0,4.0,0.0,0.0,4.0,7.0,12.0,15.0,57.0,161.0,0.0,74.0,28.0
39,2024,11,14.0,24.0,54.0,3.0,4.0,23.0,1.0,2.0,0.0,1.0,38.0,4.0,2.0,0.0,0.0,67.0,2.0,0.0,132.0,3.0,0.0,0.0,2.0,7.0,14.0,20.0,49.0,123.0,0.0,70.0,20.0
39,2024,12,20.0,24.0,58.0,1.0,5.0,19.0,2.0,4.0,0.0,1.0,43.0,0.0,3.0,0.0,2.0,42.0,5.0,0.0,130.0,3.0,0.0,0.0,5.0,2.0,13.0,11.0,29.0,133.0,0.0,66.0,18.0
39,2025,1,21.0,30.0,43.0,3.0,4.0,18.0,0.0,2.0,0.0,0.0,42.0,0.0,1.0,0.0,0.0,54.0,8.0,0.0,126.0,2.0,1.0,0.0,1.0,4.0,11.0,12.0,26.0,120.0,0.0,53.0,14.0
39,2025,2,11.0,20.0,47.0,1.0,3.0,13.0,0.0,2.0,1.0,0.0,21.0,0.0,3.0,0.0,0.0,40.0,4.0,0.0,92.0,1.0,0.0,0.0,2.0,5.0,5.0,8.0,40.0,115.0,0.0,59.0,16.0
39,2025,3,10.0,20.0,49.0,1.0,1.0,10.0,2.0,4.0,0.0,0.0,27.0,0.0,0.0,0.0,1.0,43.0,2.0,1.0,105.0,4.0,0.0,0.0,4.0,1.0,6.0,8.0,38.0,98.0,0.0,57.0,17.0
39,2025,4,16.0,26.0,63.0,4.0,7.0,17.0,1.0,4.0,1.0,0.0,43.0,0.0,1.0,0.0,0.0,43.0,3.0,1.0,142.0,4.0,0.0,0.0,4.0,4.0,6.0,12.0,32.0,142.0,0.0,71.0,23.0
39,2025,5,26.0,35.0,53.0,3.0,4.0,20.0,1.0,4.0,1.0,2.0,21.0,0.0,0.0,0.0,0.0,60.0,5.0,1.0,145.0,3.0,0.0,0.0,3.0,7.0,7.0,15.0,50.0,121.0,0.0,70.0,21.0
39,2025,6,20.0,44.0,83.0,2.0,4.0,17.0,3.0,4.0,2.0,0.0,85.0,0.0,0.0,0.0,0.0,48.0,1.0,0.0,123.0,3.0,0.0,0.0,2.0,7.0,3.0,13.0,50.0,107.0,0.0,64.0,28.0
39,2025,7,13.0,28.0,52.0,4.0,5.0,26.0,1.0,1.0,0.0,1.0,54.0,0.0,4.0,0.0,0.0,92.0,3.0,1.0,103.0,2.0,0.0,1.0,7.0,10.0,8.0,18.0,57.0,118.0,0.0,80.0,25.0
39,2025,8,13.0,43.0,52.0,2.0,5.0,19.0,4.0,2.0,0.0,0.0,36.0,0.0,0.0,0.0,1.0,64.0,3.0,1.0,95.0,2.0,0.0,0.0,4.0,7.0,1.0,9.0,34.0,86.0,0.0,62.0,19.0
39,2025,9,16.0,36.0,51.0,3.0,6.0,19.0,2.0,2.0,0.0,1.0,43.0,0.0,2.0,0.0,0.0,55.0,1.0,0.0,143.0,4.0,0.0,0.0,2.0,6.0,7.0,8.0,43.0,92.0,0.0,69.0,26.0
39,2025,10,17.0,34.0,45.0,2.0,2.0,10.0,1.0,4.0,1.0,0.0,27.0,0.0,0.0,0.0,0.0,42.0,3.0,1.0,147.0,4.0,0.0,0.0,0.0,13.0,11.0,10.0,34.0,80.0,0.0,63.0,23.0
39,2025,11,6.0,30.0,60.0,0.0,3.0,28.0,1.0,3.0,1.0,0.0,29.0,0.0,0.0,0.0,0.0,54.0,7.0,0.0,117.0,3.0,0.0,0.0,3.0,8.0,11.0,12.0,54.0,100.0,0.0,57.0,9.0
39,2025,12,8.0,19.0,38.0,3.0,6.0,15.0,0.0,8.0,0.0,0.0,31.0,0.0,3.0,0.0,0.0,39.0,1.0,0.0,143.0,5.0,0.0,0.0,5.0,7.0,5.0,10.0,14.0,100.0,0.0,48.0,16.0
39,2026,1,6.0,26.0,61.0,1.0,4.0,15.0,0.0,6.0,0.0,0.0,36.0,0.0,1.0,0.0,0.0,51.0,1.0,0.0,128.0,3.0,0.0,0.0,3.0,5.0,15.0,22.0,42.0,115.0,0.0,55.0,28.0
39,2026,2,10.0,20.0,47.0,3.0,1.0,13.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,40.0,3.0,1.0,106.0,2.0,0.0,0.0,6.0,3.0,3.0,4.0,16.0,82.0,0.0,46.0,17.0
39,2026,3,11.0,22.0,59.0,5.0,2.0,17.0,0.0,5.0,2.0,1.0,32.0,0.0,0.0,0.0,0.0,47.0,2.0,0.0,113.0,3.0,0.0,0.0,3.0,7.0,10.0,10.0,20.0,92.0,0.0,63.0,24.0
39,2026,4,15.0,35.0,58.0,3.0,2.0,19.0,2.0,5.0,2.0,0.0,29.0,0.0,0.0,0.0,0.0,75.0,3.0,0.0,130.0,1.0,0.0,0.0,3.0,5.0,12.0,5.0,28.0,97.0,0.0,71.0,20.0
77,2024,1,0.0,2.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,45.0,0.0,6.0,2.0
77,2024,2,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,45.0,0.0,2.0,1.0
77,2024,3,0.0,1.0,24.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,45.0,4.0,1.0,0.0
77,2024,4,0.0,0.0,15.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,9.0,1.0,0.0
77,2024,5,1.0,0.0,12.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,50.0,1.0,7.0,2.0
77,2024,6,0.0,1.0,5.0,0.0,0.0,0.0,3.0,0.0,7.0,0.0,4.0,0.0,0.0,0.0,0.0,14.0,2.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,73.0,1.0,5.0,0.0
77,2024,7,0.0,0.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,11.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,12.0,63.0,0.0,0.0,2.0
77,2024,8,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,56.0,0.0,3.0,0.0
77,2024,9,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,47.0,0.0,3.0,0.0
77,2024,10,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,38.0,2.0,1.0,2.0
77,2024,11,0.0,1.0,6.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,2.0,0.0
77,2024,12,0.0,1.0,2.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,11.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0,0.0,1.0,2.0
77,2025,1,0.0,2.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,36.0,0.0,0.0,0.0
77,2025,2,0.0,0.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,4.0,0.0
77,2025,3,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,25.0,0.0,4.0,2.0
77,2025,4,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,37.0,0.0,7.0,1.0
77,2025,5,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,36.0,0.0,3.0,1.0
77,2025,6,0.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,45.0,0.0,7.0,1.0
77,2025,7,0.0,0.0,2.0,0.0,0.0,0.0,5.0,2.0,2.0,0.0,8.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,51.0,0.0,5.0,0.0
77,2025,8,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,43.0,0.0,4.0,0.0
77,2025,9,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,36.0,0.0,1.0,1.0
77,2025,10,0.0,0.0,7.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,37.0,0.0,0.0,2.0
77,2025,11,0.0,0.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,35.0,0.0,1.0,0.0
77,2025,12,0.0,1.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,51.0,0.0,0.0,2.0
77,2026,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,34.0,1.0,1.0,1.0
77,2026,2,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,24.0,0.0,0.0,0.0
77,2026,3,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,44.0,0.0,8.0,1.0
77,2026,4,0.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,48.0,1.0,2.0,0.0
